alcance,set_features,sin_seleccion,n_features,detector,es_cascada,fpr_detector,tipo,n,detectados,recall,semilla,commit,fecha
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,IsolationForest,False,0.08753,xsnoop,4,3,0.75,8,df30cb2,2026-08-13T00:08:04
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,IsolationForest,False,0.08753,xterm,13,8,0.615385,8,df30cb2,2026-08-13T00:08:04
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,IsolationForest,False,0.08753,__global__,3750,2554,0.681067,8,df30cb2,2026-08-13T00:08:04
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,OneClassSVM,False,0.082381,apache2,737,725,0.983718,8,df30cb2,2026-08-13T00:08:04
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,OneClassSVM,False,0.082381,httptunnel,133,112,0.842105,8,df30cb2,2026-08-13T00:08:04
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,OneClassSVM,False,0.082381,mailbomb,293,0,0.0,8,df30cb2,2026-08-13T00:08:04
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,OneClassSVM,False,0.082381,mscan,996,893,0.896586,8,df30cb2,2026-08-13T00:08:04
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,OneClassSVM,False,0.082381,named,17,7,0.411765,8,df30cb2,2026-08-13T00:08:04
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,OneClassSVM,False,0.082381,processtable,685,247,0.360584,8,df30cb2,2026-08-13T00:08:04
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,OneClassSVM,False,0.082381,ps,15,3,0.2,8,df30cb2,2026-08-13T00:08:04
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,OneClassSVM,False,0.082381,saint,319,311,0.974922,8,df30cb2,2026-08-13T00:08:04
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,OneClassSVM,False,0.082381,sendmail,14,3,0.214286,8,df30cb2,2026-08-13T00:08:04
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,OneClassSVM,False,0.082381,snmpgetattack,178,11,0.061798,8,df30cb2,2026-08-13T00:08:04
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,OneClassSVM,False,0.082381,snmpguess,331,4,0.012085,8,df30cb2,2026-08-13T00:08:04
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,OneClassSVM,False,0.082381,sqlattack,2,2,1.0,8,df30cb2,2026-08-13T00:08:04
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,OneClassSVM,False,0.082381,udpstorm,2,1,0.5,8,df30cb2,2026-08-13T00:08:04
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,OneClassSVM,False,0.082381,worm,2,0,0.0,8,df30cb2,2026-08-13T00:08:04
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,OneClassSVM,False,0.082381,xlock,9,0,0.0,8,df30cb2,2026-08-13T00:08:04
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,OneClassSVM,False,0.082381,xsnoop,4,3,0.75,8,df30cb2,2026-08-13T00:08:04
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,OneClassSVM,False,0.082381,xterm,13,9,0.692308,8,df30cb2,2026-08-13T00:08:04
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,OneClassSVM,False,0.082381,__global__,3750,2331,0.6216,8,df30cb2,2026-08-13T00:08:04
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,LocalOutlierFactor,False,0.16126,apache2,737,184,0.249661,8,df30cb2,2026-08-13T00:08:04
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,LocalOutlierFactor,False,0.16126,httptunnel,133,62,0.466165,8,df30cb2,2026-08-13T00:08:04
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,LocalOutlierFactor,False,0.16126,mailbomb,293,225,0.767918,8,df30cb2,2026-08-13T00:08:04
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,LocalOutlierFactor,False,0.16126,mscan,996,333,0.334337,8,df30cb2,2026-08-13T00:08:04
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,LocalOutlierFactor,False,0.16126,named,17,9,0.529412,8,df30cb2,2026-08-13T00:08:04
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,LocalOutlierFactor,False,0.16126,processtable,685,219,0.319708,8,df30cb2,2026-08-13T00:08:04
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,LocalOutlierFactor,False,0.16126,ps,15,10,0.666667,8,df30cb2,2026-08-13T00:08:04
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,LocalOutlierFactor,False,0.16126,saint,319,254,0.796238,8,df30cb2,2026-08-13T00:08:04
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,LocalOutlierFactor,False,0.16126,sendmail,14,10,0.714286,8,df30cb2,2026-08-13T00:08:04
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,LocalOutlierFactor,False,0.16126,snmpgetattack,178,9,0.050562,8,df30cb2,2026-08-13T00:08:04
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,LocalOutlierFactor,False,0.16126,snmpguess,331,9,0.02719,8,df30cb2,2026-08-13T00:08:04
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,LocalOutlierFactor,False,0.16126,sqlattack,2,2,1.0,8,df30cb2,2026-08-13T00:08:04
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,LocalOutlierFactor,False,0.16126,udpstorm,2,1,0.5,8,df30cb2,2026-08-13T00:08:04
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,LocalOutlierFactor,False,0.16126,worm,2,0,0.0,8,df30cb2,2026-08-13T00:08:04
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,LocalOutlierFactor,False,0.16126,xlock,9,0,0.0,8,df30cb2,2026-08-13T00:08:04
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,LocalOutlierFactor,False,0.16126,xsnoop,4,2,0.5,8,df30cb2,2026-08-13T00:08:04
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,LocalOutlierFactor,False,0.16126,xterm,13,10,0.769231,8,df30cb2,2026-08-13T00:08:04
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,LocalOutlierFactor,False,0.16126,__global__,3750,1339,0.357067,8,df30cb2,2026-08-13T00:08:04
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,Autoencoder,True,0.083925,apache2,737,735,0.997286,8,df30cb2,2026-08-13T00:08:04
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,Autoencoder,True,0.083925,httptunnel,133,132,0.992481,8,df30cb2,2026-08-13T00:08:04
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,Autoencoder,True,0.083925,mailbomb,293,0,0.0,8,df30cb2,2026-08-13T00:08:04
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,Autoencoder,True,0.083925,mscan,996,995,0.998996,8,df30cb2,2026-08-13T00:08:04
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,Autoencoder,True,0.083925,named,17,14,0.823529,8,df30cb2,2026-08-13T00:08:04
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,Autoencoder,True,0.083925,processtable,685,397,0.579562,8,df30cb2,2026-08-13T00:08:04
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,Autoencoder,True,0.083925,ps,15,7,0.466667,8,df30cb2,2026-08-13T00:08:04
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,Autoencoder,True,0.083925,saint,319,311,0.974922,8,df30cb2,2026-08-13T00:08:04
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,Autoencoder,True,0.083925,sendmail,14,9,0.642857,8,df30cb2,2026-08-13T00:08:04
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,Autoencoder,True,0.083925,snmpgetattack,178,0,0.0,8,df30cb2,2026-08-13T00:08:04
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,Autoencoder,True,0.083925,snmpguess,331,1,0.003021,8,df30cb2,2026-08-13T00:08:04
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,Autoencoder,True,0.083925,sqlattack,2,2,1.0,8,df30cb2,2026-08-13T00:08:04
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,Autoencoder,True,0.083925,udpstorm,2,1,0.5,8,df30cb2,2026-08-13T00:08:04
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,Autoencoder,True,0.083925,worm,2,0,0.0,8,df30cb2,2026-08-13T00:08:04
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,Autoencoder,True,0.083925,xlock,9,6,0.666667,8,df30cb2,2026-08-13T00:08:04
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,Autoencoder,True,0.083925,xsnoop,4,4,1.0,8,df30cb2,2026-08-13T00:08:04
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,Autoencoder,True,0.083925,xterm,13,11,0.846154,8,df30cb2,2026-08-13T00:08:04
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,Autoencoder,True,0.083925,__global__,3750,2625,0.7,8,df30cb2,2026-08-13T00:08:04
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,IsolationForest,False,0.101843,apache2,737,733,0.994573,9,df30cb2,2026-08-13T00:13:37
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,IsolationForest,False,0.101843,httptunnel,133,112,0.842105,9,df30cb2,2026-08-13T00:13:37
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,IsolationForest,False,0.101843,mailbomb,293,0,0.0,9,df30cb2,2026-08-13T00:13:37
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,IsolationForest,False,0.101843,mscan,996,975,0.978916,9,df30cb2,2026-08-13T00:13:37
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,IsolationForest,False,0.101843,named,17,6,0.352941,9,df30cb2,2026-08-13T00:13:37
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,IsolationForest,False,0.101843,processtable,685,391,0.570803,9,df30cb2,2026-08-13T00:13:37
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,IsolationForest,False,0.101843,ps,15,3,0.2,9,df30cb2,2026-08-13T00:13:37
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,IsolationForest,False,0.101843,saint,319,314,0.984326,9,df30cb2,2026-08-13T00:13:37
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,IsolationForest,False,0.101843,sendmail,14,3,0.214286,9,df30cb2,2026-08-13T00:13:37
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,IsolationForest,False,0.101843,snmpgetattack,178,28,0.157303,9,df30cb2,2026-08-13T00:13:37
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,IsolationForest,False,0.101843,snmpguess,331,254,0.767372,9,df30cb2,2026-08-13T00:13:37
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,IsolationForest,False,0.101843,sqlattack,2,2,1.0,9,df30cb2,2026-08-13T00:13:37
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,IsolationForest,False,0.101843,udpstorm,2,2,1.0,9,df30cb2,2026-08-13T00:13:37
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,IsolationForest,False,0.101843,worm,2,0,0.0,9,df30cb2,2026-08-13T00:13:37
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,IsolationForest,False,0.101843,xlock,9,0,0.0,9,df30cb2,2026-08-13T00:13:37
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,IsolationForest,False,0.101843,xsnoop,4,2,0.5,9,df30cb2,2026-08-13T00:13:37
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,IsolationForest,False,0.101843,xterm,13,9,0.692308,9,df30cb2,2026-08-13T00:13:37
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,IsolationForest,False,0.101843,__global__,3750,2834,0.755733,9,df30cb2,2026-08-13T00:13:37
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,OneClassSVM,False,0.083308,apache2,737,721,0.97829,9,df30cb2,2026-08-13T00:13:37
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,OneClassSVM,False,0.083308,httptunnel,133,112,0.842105,9,df30cb2,2026-08-13T00:13:37
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,OneClassSVM,False,0.083308,mailbomb,293,0,0.0,9,df30cb2,2026-08-13T00:13:37
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,OneClassSVM,False,0.083308,mscan,996,776,0.779116,9,df30cb2,2026-08-13T00:13:37
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,OneClassSVM,False,0.083308,named,17,3,0.176471,9,df30cb2,2026-08-13T00:13:37
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,OneClassSVM,False,0.083308,processtable,685,23,0.033577,9,df30cb2,2026-08-13T00:13:37
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,OneClassSVM,False,0.083308,ps,15,0,0.0,9,df30cb2,2026-08-13T00:13:37
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,OneClassSVM,False,0.083308,saint,319,310,0.971787,9,df30cb2,2026-08-13T00:13:37
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,OneClassSVM,False,0.083308,sendmail,14,4,0.285714,9,df30cb2,2026-08-13T00:13:37
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,OneClassSVM,False,0.083308,snmpgetattack,178,11,0.061798,9,df30cb2,2026-08-13T00:13:37
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,OneClassSVM,False,0.083308,snmpguess,331,4,0.012085,9,df30cb2,2026-08-13T00:13:37
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,OneClassSVM,False,0.083308,sqlattack,2,2,1.0,9,df30cb2,2026-08-13T00:13:37
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,OneClassSVM,False,0.083308,udpstorm,2,0,0.0,9,df30cb2,2026-08-13T00:13:37
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,OneClassSVM,False,0.083308,worm,2,0,0.0,9,df30cb2,2026-08-13T00:13:37
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,OneClassSVM,False,0.083308,xlock,9,0,0.0,9,df30cb2,2026-08-13T00:13:37
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,OneClassSVM,False,0.083308,xsnoop,4,2,0.5,9,df30cb2,2026-08-13T00:13:37
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,OneClassSVM,False,0.083308,xterm,13,8,0.615385,9,df30cb2,2026-08-13T00:13:37
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,OneClassSVM,False,0.083308,__global__,3750,1976,0.526933,9,df30cb2,2026-08-13T00:13:37
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,LocalOutlierFactor,False,0.161157,apache2,737,532,0.721845,9,df30cb2,2026-08-13T00:13:37
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,LocalOutlierFactor,False,0.161157,httptunnel,133,36,0.270677,9,df30cb2,2026-08-13T00:13:37
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,LocalOutlierFactor,False,0.161157,mailbomb,293,248,0.846416,9,df30cb2,2026-08-13T00:13:37
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,LocalOutlierFactor,False,0.161157,mscan,996,305,0.306225,9,df30cb2,2026-08-13T00:13:37
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,LocalOutlierFactor,False,0.161157,named,17,8,0.470588,9,df30cb2,2026-08-13T00:13:37
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,LocalOutlierFactor,False,0.161157,processtable,685,262,0.382482,9,df30cb2,2026-08-13T00:13:37
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,LocalOutlierFactor,False,0.161157,ps,15,10,0.666667,9,df30cb2,2026-08-13T00:13:37
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,LocalOutlierFactor,False,0.161157,saint,319,130,0.407524,9,df30cb2,2026-08-13T00:13:37
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,LocalOutlierFactor,False,0.161157,sendmail,14,10,0.714286,9,df30cb2,2026-08-13T00:13:37
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,LocalOutlierFactor,False,0.161157,snmpgetattack,178,11,0.061798,9,df30cb2,2026-08-13T00:13:37
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,LocalOutlierFactor,False,0.161157,snmpguess,331,10,0.030211,9,df30cb2,2026-08-13T00:13:37
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,LocalOutlierFactor,False,0.161157,sqlattack,2,2,1.0,9,df30cb2,2026-08-13T00:13:37
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,LocalOutlierFactor,False,0.161157,udpstorm,2,0,0.0,9,df30cb2,2026-08-13T00:13:37
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,LocalOutlierFactor,False,0.161157,worm,2,0,0.0,9,df30cb2,2026-08-13T00:13:37
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,LocalOutlierFactor,False,0.161157,xlock,9,3,0.333333,9,df30cb2,2026-08-13T00:13:37
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,LocalOutlierFactor,False,0.161157,xsnoop,4,2,0.5,9,df30cb2,2026-08-13T00:13:37
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,LocalOutlierFactor,False,0.161157,xterm,13,10,0.769231,9,df30cb2,2026-08-13T00:13:37
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,LocalOutlierFactor,False,0.161157,__global__,3750,1579,0.421067,9,df30cb2,2026-08-13T00:13:37
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,Autoencoder,True,0.095562,apache2,737,700,0.949796,9,df30cb2,2026-08-13T00:13:37
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,Autoencoder,True,0.095562,httptunnel,133,116,0.87218,9,df30cb2,2026-08-13T00:13:37
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,Autoencoder,True,0.095562,mailbomb,293,0,0.0,9,df30cb2,2026-08-13T00:13:37
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,Autoencoder,True,0.095562,mscan,996,973,0.976908,9,df30cb2,2026-08-13T00:13:37
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,Autoencoder,True,0.095562,named,17,6,0.352941,9,df30cb2,2026-08-13T00:13:37
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,Autoencoder,True,0.095562,processtable,685,685,1.0,9,df30cb2,2026-08-13T00:13:37
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,Autoencoder,True,0.095562,ps,15,11,0.733333,9,df30cb2,2026-08-13T00:13:37
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,Autoencoder,True,0.095562,saint,319,308,0.965517,9,df30cb2,2026-08-13T00:13:37
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,Autoencoder,True,0.095562,sendmail,14,11,0.785714,9,df30cb2,2026-08-13T00:13:37
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,Autoencoder,True,0.095562,snmpgetattack,178,0,0.0,9,df30cb2,2026-08-13T00:13:37
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,Autoencoder,True,0.095562,snmpguess,331,6,0.018127,9,df30cb2,2026-08-13T00:13:37
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,Autoencoder,True,0.095562,sqlattack,2,2,1.0,9,df30cb2,2026-08-13T00:13:37
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,Autoencoder,True,0.095562,udpstorm,2,0,0.0,9,df30cb2,2026-08-13T00:13:37
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,Autoencoder,True,0.095562,worm,2,2,1.0,9,df30cb2,2026-08-13T00:13:37
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,Autoencoder,True,0.095562,xlock,9,4,0.444444,9,df30cb2,2026-08-13T00:13:37
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,Autoencoder,True,0.095562,xsnoop,4,3,0.75,9,df30cb2,2026-08-13T00:13:37
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,Autoencoder,True,0.095562,xterm,13,10,0.769231,9,df30cb2,2026-08-13T00:13:37
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,54,False,54,Autoencoder,True,0.095562,__global__,3750,2837,0.756533,9,df30cb2,2026-08-13T00:13:37
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,IsolationForest,False,0.088147,apache2,737,734,0.995929,9,df30cb2,2026-08-13T00:21:56
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,IsolationForest,False,0.088147,httptunnel,133,116,0.87218,9,df30cb2,2026-08-13T00:21:56
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,IsolationForest,False,0.088147,mailbomb,293,0,0.0,9,df30cb2,2026-08-13T00:21:56
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,IsolationForest,False,0.088147,mscan,996,980,0.983936,9,df30cb2,2026-08-13T00:21:56
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,IsolationForest,False,0.088147,named,17,7,0.411765,9,df30cb2,2026-08-13T00:21:56
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,IsolationForest,False,0.088147,processtable,685,523,0.763504,9,df30cb2,2026-08-13T00:21:56
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,IsolationForest,False,0.088147,ps,15,3,0.2,9,df30cb2,2026-08-13T00:21:56
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,IsolationForest,False,0.088147,saint,319,313,0.981191,9,df30cb2,2026-08-13T00:21:56
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,IsolationForest,False,0.088147,sendmail,14,1,0.071429,9,df30cb2,2026-08-13T00:21:56
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,IsolationForest,False,0.088147,snmpgetattack,178,9,0.050562,9,df30cb2,2026-08-13T00:21:56
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,IsolationForest,False,0.088147,snmpguess,331,11,0.033233,9,df30cb2,2026-08-13T00:21:56
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,IsolationForest,False,0.088147,sqlattack,2,2,1.0,9,df30cb2,2026-08-13T00:21:56
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,IsolationForest,False,0.088147,udpstorm,2,2,1.0,9,df30cb2,2026-08-13T00:21:56
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,IsolationForest,False,0.088147,worm,2,0,0.0,9,df30cb2,2026-08-13T00:21:56
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,IsolationForest,False,0.088147,xlock,9,4,0.444444,9,df30cb2,2026-08-13T00:21:56
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,IsolationForest,False,0.088147,xsnoop,4,3,0.75,9,df30cb2,2026-08-13T00:21:56
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,IsolationForest,False,0.088147,xterm,13,9,0.692308,9,df30cb2,2026-08-13T00:21:56
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,IsolationForest,False,0.088147,__global__,3750,2717,0.724533,9,df30cb2,2026-08-13T00:21:56
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,OneClassSVM,False,0.081866,apache2,737,718,0.97422,9,df30cb2,2026-08-13T00:21:56
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,OneClassSVM,False,0.081866,httptunnel,133,112,0.842105,9,df30cb2,2026-08-13T00:21:56
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,OneClassSVM,False,0.081866,mailbomb,293,0,0.0,9,df30cb2,2026-08-13T00:21:56
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,OneClassSVM,False,0.081866,mscan,996,887,0.890562,9,df30cb2,2026-08-13T00:21:56
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,OneClassSVM,False,0.081866,named,17,7,0.411765,9,df30cb2,2026-08-13T00:21:56
recall de marcado como ataque sobre los ataques de D2 de tipo ausente del train,122_sin_seleccion,True,122,OneClassSVM,False,0.081866,processtable,685,246,0.359124,9,df30cb2,2026-08-13T00:21:56
