tabla_origen,bloque,set_features,algoritmo,metrica,n,media,sd,min,max,valor_semilla_42,dentro_banda_42,distancia_fuera_banda_42,commit_semilla_42,semillas,alcance,nota_bloque,decisiones_no_constantes,commits_origen,commit_agregador,fecha
metricas_firmas_semillas.csv,dispersion_de_maquina,122_sin_seleccion,HistGradientBoosting,tiempo_s,10,136.95,14.9147,112.78,165.24,,,,,1 2 3 4 5 6 7 8 9 10,multiclase 4 categorías de ataque sobre los ataques de D2 de tipo conocido,"wall-clock en máquina no dedicada: su sd mide CARGA DE MÁQUINA y no el algoritmo. Medido en T1: el Autoencoder de 54 features pasó de 37,71 s a 181,91 s entre dos corridas (4,8x) con calidad idéntica al bit y con el recuento de épocas determinista (162 en 54 y 128 en 122). No es una propiedad del algoritmo y no se cita como resultado.","config_ganadora: {'clf__learning_rate': 0.1, 'clf__max_iter': 100} en 7 semilla(s) · {'clf__learning_rate': 0.05, 'clf__max_iter': 300} en 2 semilla(s) · {'clf__learning_rate': 0.1, 'clf__max_iter': 300} en 1 semilla(s)",df30cb2,6bb224c-sucio,2026-08-14T15:15:13
metricas_firmas_semillas.csv,dispersion_de_maquina,122_sin_seleccion,KNN,flujos_por_segundo,10,3540.86,160.0837,3340.6,3804.4,,,,,1 2 3 4 5 6 7 8 9 10,multiclase 4 categorías de ataque sobre los ataques de D2 de tipo conocido,"wall-clock en máquina no dedicada: su sd mide CARGA DE MÁQUINA y no el algoritmo. Medido en T1: el Autoencoder de 54 features pasó de 37,71 s a 181,91 s entre dos corridas (4,8x) con calidad idéntica al bit y con el recuento de épocas determinista (162 en 54 y 128 en 122). No es una propiedad del algoritmo y no se cita como resultado.","config_ganadora: {'clf__n_neighbors': 5, 'clf__weights': 'distance'} en 2 semilla(s) · {'clf__n_neighbors': 11, 'clf__weights': 'uniform'} en 2 semilla(s) · {'clf__n_neighbors': 3, 'clf__weights': 'distance'} en 2 semilla(s) · {'clf__n_neighbors': 11, 'clf__weights': 'distance'} en 2 semilla(s) · {'clf__n_neighbors': 3, 'clf__weights': 'uniform'} en 1 semilla(s) · {'clf__n_neighbors': 5, 'clf__weights': 'uniform'} en 1 semilla(s)",df30cb2,6bb224c-sucio,2026-08-14T15:15:13
metricas_firmas_semillas.csv,dispersion_de_maquina,122_sin_seleccion,KNN,latencia_ms_por_flujo,10,0.2829,0.0125,0.2629,0.2993,,,,,1 2 3 4 5 6 7 8 9 10,multiclase 4 categorías de ataque sobre los ataques de D2 de tipo conocido,"wall-clock en máquina no dedicada: su sd mide CARGA DE MÁQUINA y no el algoritmo. Medido en T1: el Autoencoder de 54 features pasó de 37,71 s a 181,91 s entre dos corridas (4,8x) con calidad idéntica al bit y con el recuento de épocas determinista (162 en 54 y 128 en 122). No es una propiedad del algoritmo y no se cita como resultado.","config_ganadora: {'clf__n_neighbors': 5, 'clf__weights': 'distance'} en 2 semilla(s) · {'clf__n_neighbors': 11, 'clf__weights': 'uniform'} en 2 semilla(s) · {'clf__n_neighbors': 3, 'clf__weights': 'distance'} en 2 semilla(s) · {'clf__n_neighbors': 11, 'clf__weights': 'distance'} en 2 semilla(s) · {'clf__n_neighbors': 3, 'clf__weights': 'uniform'} en 1 semilla(s) · {'clf__n_neighbors': 5, 'clf__weights': 'uniform'} en 1 semilla(s)",df30cb2,6bb224c-sucio,2026-08-14T15:15:13
metricas_firmas_semillas.csv,dispersion_de_maquina,122_sin_seleccion,KNN,tiempo_entrenamiento_s,10,79.4062,2.022,77.413,84.262,,,,,1 2 3 4 5 6 7 8 9 10,multiclase 4 categorías de ataque sobre los ataques de D2 de tipo conocido,"wall-clock en máquina no dedicada: su sd mide CARGA DE MÁQUINA y no el algoritmo. Medido en T1: el Autoencoder de 54 features pasó de 37,71 s a 181,91 s entre dos corridas (4,8x) con calidad idéntica al bit y con el recuento de épocas determinista (162 en 54 y 128 en 122). No es una propiedad del algoritmo y no se cita como resultado.","config_ganadora: {'clf__n_neighbors': 5, 'clf__weights': 'distance'} en 2 semilla(s) · {'clf__n_neighbors': 11, 'clf__weights': 'uniform'} en 2 semilla(s) · {'clf__n_neighbors': 3, 'clf__weights': 'distance'} en 2 semilla(s) · {'clf__n_neighbors': 11, 'clf__weights': 'distance'} en 2 semilla(s) · {'clf__n_neighbors': 3, 'clf__weights': 'uniform'} en 1 semilla(s) · {'clf__n_neighbors': 5, 'clf__weights': 'uniform'} en 1 semilla(s)",df30cb2,6bb224c-sucio,2026-08-14T15:15:13
metricas_firmas_semillas.csv,dispersion_de_maquina,122_sin_seleccion,KNN,tiempo_inferencia_s,10,2.5698,0.1139,2.387,2.719,,,,,1 2 3 4 5 6 7 8 9 10,multiclase 4 categorías de ataque sobre los ataques de D2 de tipo conocido,"wall-clock en máquina no dedicada: su sd mide CARGA DE MÁQUINA y no el algoritmo. Medido en T1: el Autoencoder de 54 features pasó de 37,71 s a 181,91 s entre dos corridas (4,8x) con calidad idéntica al bit y con el recuento de épocas determinista (162 en 54 y 128 en 122). No es una propiedad del algoritmo y no se cita como resultado.","config_ganadora: {'clf__n_neighbors': 5, 'clf__weights': 'distance'} en 2 semilla(s) · {'clf__n_neighbors': 11, 'clf__weights': 'uniform'} en 2 semilla(s) · {'clf__n_neighbors': 3, 'clf__weights': 'distance'} en 2 semilla(s) · {'clf__n_neighbors': 11, 'clf__weights': 'distance'} en 2 semilla(s) · {'clf__n_neighbors': 3, 'clf__weights': 'uniform'} en 1 semilla(s) · {'clf__n_neighbors': 5, 'clf__weights': 'uniform'} en 1 semilla(s)",df30cb2,6bb224c-sucio,2026-08-14T15:15:13
metricas_firmas_semillas.csv,dispersion_de_maquina,122_sin_seleccion,KNN,tiempo_s,10,82.325,1.975,80.47,87.17,,,,,1 2 3 4 5 6 7 8 9 10,multiclase 4 categorías de ataque sobre los ataques de D2 de tipo conocido,"wall-clock en máquina no dedicada: su sd mide CARGA DE MÁQUINA y no el algoritmo. Medido en T1: el Autoencoder de 54 features pasó de 37,71 s a 181,91 s entre dos corridas (4,8x) con calidad idéntica al bit y con el recuento de épocas determinista (162 en 54 y 128 en 122). No es una propiedad del algoritmo y no se cita como resultado.","config_ganadora: {'clf__n_neighbors': 5, 'clf__weights': 'distance'} en 2 semilla(s) · {'clf__n_neighbors': 11, 'clf__weights': 'uniform'} en 2 semilla(s) · {'clf__n_neighbors': 3, 'clf__weights': 'distance'} en 2 semilla(s) · {'clf__n_neighbors': 11, 'clf__weights': 'distance'} en 2 semilla(s) · {'clf__n_neighbors': 3, 'clf__weights': 'uniform'} en 1 semilla(s) · {'clf__n_neighbors': 5, 'clf__weights': 'uniform'} en 1 semilla(s)",df30cb2,6bb224c-sucio,2026-08-14T15:15:13
metricas_firmas_semillas.csv,dispersion_de_maquina,122_sin_seleccion,RandomForest,flujos_por_segundo,10,174828.92,62964.6506,115243.8,278223.6,,,,,1 2 3 4 5 6 7 8 9 10,multiclase 4 categorías de ataque sobre los ataques de D2 de tipo conocido,"wall-clock en máquina no dedicada: su sd mide CARGA DE MÁQUINA y no el algoritmo. Medido en T1: el Autoencoder de 54 features pasó de 37,71 s a 181,91 s entre dos corridas (4,8x) con calidad idéntica al bit y con el recuento de épocas determinista (162 en 54 y 128 en 122). No es una propiedad del algoritmo y no se cita como resultado.","balanceo: SMOTE en 6 semilla(s) · class_weight en 4 semilla(s) | config_ganadora: {'clf__max_depth': 10, 'clf__n_estimators': 100} en 2 semilla(s) · {'clf__max_depth': None, 'clf__n_estimators': 300} en 2 semilla(s) · {'max_depth': None, 'n_estimators': 100} en 2 semilla(s) · {'clf__max_depth': 10, 'clf__n_estimators': 300} en 2 semilla(s) · {'max_depth': 10, 'n_estimators': 100} en 1 semilla(s) · {'max_depth': None, 'n_estimators': 300} en 1 semilla(s)",df30cb2,6bb224c-sucio,2026-08-14T15:15:13
metricas_firmas_semillas.csv,dispersion_de_maquina,122_sin_seleccion,RandomForest,latencia_ms_por_flujo,10,0.0064,0.0021,0.0036,0.0087,,,,,1 2 3 4 5 6 7 8 9 10,multiclase 4 categorías de ataque sobre los ataques de D2 de tipo conocido,"wall-clock en máquina no dedicada: su sd mide CARGA DE MÁQUINA y no el algoritmo. Medido en T1: el Autoencoder de 54 features pasó de 37,71 s a 181,91 s entre dos corridas (4,8x) con calidad idéntica al bit y con el recuento de épocas determinista (162 en 54 y 128 en 122). No es una propiedad del algoritmo y no se cita como resultado.","balanceo: SMOTE en 6 semilla(s) · class_weight en 4 semilla(s) | config_ganadora: {'clf__max_depth': 10, 'clf__n_estimators': 100} en 2 semilla(s) · {'clf__max_depth': None, 'clf__n_estimators': 300} en 2 semilla(s) · {'max_depth': None, 'n_estimators': 100} en 2 semilla(s) · {'clf__max_depth': 10, 'clf__n_estimators': 300} en 2 semilla(s) · {'max_depth': 10, 'n_estimators': 100} en 1 semilla(s) · {'max_depth': None, 'n_estimators': 300} en 1 semilla(s)",df30cb2,6bb224c-sucio,2026-08-14T15:15:13
metricas_firmas_semillas.csv,dispersion_de_maquina,122_sin_seleccion,RandomForest,tiempo_entrenamiento_s,10,40.1839,24.8803,10.874,62.099,,,,,1 2 3 4 5 6 7 8 9 10,multiclase 4 categorías de ataque sobre los ataques de D2 de tipo conocido,"wall-clock en máquina no dedicada: su sd mide CARGA DE MÁQUINA y no el algoritmo. Medido en T1: el Autoencoder de 54 features pasó de 37,71 s a 181,91 s entre dos corridas (4,8x) con calidad idéntica al bit y con el recuento de épocas determinista (162 en 54 y 128 en 122). No es una propiedad del algoritmo y no se cita como resultado.","balanceo: SMOTE en 6 semilla(s) · class_weight en 4 semilla(s) | config_ganadora: {'clf__max_depth': 10, 'clf__n_estimators': 100} en 2 semilla(s) · {'clf__max_depth': None, 'clf__n_estimators': 300} en 2 semilla(s) · {'max_depth': None, 'n_estimators': 100} en 2 semilla(s) · {'clf__max_depth': 10, 'clf__n_estimators': 300} en 2 semilla(s) · {'max_depth': 10, 'n_estimators': 100} en 1 semilla(s) · {'max_depth': None, 'n_estimators': 300} en 1 semilla(s)",df30cb2,6bb224c-sucio,2026-08-14T15:15:13
metricas_firmas_semillas.csv,dispersion_de_maquina,122_sin_seleccion,RandomForest,tiempo_inferencia_s,10,0.0581,0.0186,0.033,0.079,,,,,1 2 3 4 5 6 7 8 9 10,multiclase 4 categorías de ataque sobre los ataques de D2 de tipo conocido,"wall-clock en máquina no dedicada: su sd mide CARGA DE MÁQUINA y no el algoritmo. Medido en T1: el Autoencoder de 54 features pasó de 37,71 s a 181,91 s entre dos corridas (4,8x) con calidad idéntica al bit y con el recuento de épocas determinista (162 en 54 y 128 en 122). No es una propiedad del algoritmo y no se cita como resultado.","balanceo: SMOTE en 6 semilla(s) · class_weight en 4 semilla(s) | config_ganadora: {'clf__max_depth': 10, 'clf__n_estimators': 100} en 2 semilla(s) · {'clf__max_depth': None, 'clf__n_estimators': 300} en 2 semilla(s) · {'max_depth': None, 'n_estimators': 100} en 2 semilla(s) · {'clf__max_depth': 10, 'clf__n_estimators': 300} en 2 semilla(s) · {'max_depth': 10, 'n_estimators': 100} en 1 semilla(s) · {'max_depth': None, 'n_estimators': 300} en 1 semilla(s)",df30cb2,6bb224c-sucio,2026-08-14T15:15:13
metricas_firmas_semillas.csv,dispersion_de_maquina,122_sin_seleccion,RandomForest,tiempo_s,10,40.549,24.8946,11.2,62.48,,,,,1 2 3 4 5 6 7 8 9 10,multiclase 4 categorías de ataque sobre los ataques de D2 de tipo conocido,"wall-clock en máquina no dedicada: su sd mide CARGA DE MÁQUINA y no el algoritmo. Medido en T1: el Autoencoder de 54 features pasó de 37,71 s a 181,91 s entre dos corridas (4,8x) con calidad idéntica al bit y con el recuento de épocas determinista (162 en 54 y 128 en 122). No es una propiedad del algoritmo y no se cita como resultado.","balanceo: SMOTE en 6 semilla(s) · class_weight en 4 semilla(s) | config_ganadora: {'clf__max_depth': 10, 'clf__n_estimators': 100} en 2 semilla(s) · {'clf__max_depth': None, 'clf__n_estimators': 300} en 2 semilla(s) · {'max_depth': None, 'n_estimators': 100} en 2 semilla(s) · {'clf__max_depth': 10, 'clf__n_estimators': 300} en 2 semilla(s) · {'max_depth': 10, 'n_estimators': 100} en 1 semilla(s) · {'max_depth': None, 'n_estimators': 300} en 1 semilla(s)",df30cb2,6bb224c-sucio,2026-08-14T15:15:13
metricas_firmas_semillas.csv,dispersion_de_maquina,54,DecisionTree,flujos_por_segundo,10,4166870.56,325600.7992,3769349.0,4656277.1,,,,,1 2 3 4 5 6 7 8 9 10,multiclase 4 categorías de ataque sobre los ataques de D2 de tipo conocido,"wall-clock en máquina no dedicada: su sd mide CARGA DE MÁQUINA y no el algoritmo. Medido en T1: el Autoencoder de 54 features pasó de 37,71 s a 181,91 s entre dos corridas (4,8x) con calidad idéntica al bit y con el recuento de épocas determinista (162 en 54 y 128 en 122). No es una propiedad del algoritmo y no se cita como resultado.","balanceo: SMOTE en 7 semilla(s) · class_weight en 3 semilla(s) | config_ganadora: {'clf__max_depth': 20, 'clf__min_samples_leaf': 1} en 4 semilla(s) · {'max_depth': 20, 'min_samples_leaf': 1} en 2 semilla(s) · {'clf__max_depth': 10, 'clf__min_samples_leaf': 5} en 2 semilla(s) · {'clf__max_depth': 10, 'clf__min_samples_leaf': 1} en 1 semilla(s) · {'max_depth': 10, 'min_samples_leaf': 1} en 1 semilla(s)",df30cb2,6bb224c-sucio,2026-08-14T15:15:13
metricas_firmas_semillas.csv,dispersion_de_maquina,54,DecisionTree,latencia_ms_por_flujo,10,0.0002,0.0,0.0002,0.0003,,,,,1 2 3 4 5 6 7 8 9 10,multiclase 4 categorías de ataque sobre los ataques de D2 de tipo conocido,"wall-clock en máquina no dedicada: su sd mide CARGA DE MÁQUINA y no el algoritmo. Medido en T1: el Autoencoder de 54 features pasó de 37,71 s a 181,91 s entre dos corridas (4,8x) con calidad idéntica al bit y con el recuento de épocas determinista (162 en 54 y 128 en 122). No es una propiedad del algoritmo y no se cita como resultado.","balanceo: SMOTE en 7 semilla(s) · class_weight en 3 semilla(s) | config_ganadora: {'clf__max_depth': 20, 'clf__min_samples_leaf': 1} en 4 semilla(s) · {'max_depth': 20, 'min_samples_leaf': 1} en 2 semilla(s) · {'clf__max_depth': 10, 'clf__min_samples_leaf': 5} en 2 semilla(s) · {'clf__max_depth': 10, 'clf__min_samples_leaf': 1} en 1 semilla(s) · {'max_depth': 10, 'min_samples_leaf': 1} en 1 semilla(s)",df30cb2,6bb224c-sucio,2026-08-14T15:15:13
metricas_firmas_semillas.csv,dispersion_de_maquina,54,DecisionTree,tiempo_entrenamiento_s,10,12.574,7.4287,1.75,17.439,,,,,1 2 3 4 5 6 7 8 9 10,multiclase 4 categorías de ataque sobre los ataques de D2 de tipo conocido,"wall-clock en máquina no dedicada: su sd mide CARGA DE MÁQUINA y no el algoritmo. Medido en T1: el Autoencoder de 54 features pasó de 37,71 s a 181,91 s entre dos corridas (4,8x) con calidad idéntica al bit y con el recuento de épocas determinista (162 en 54 y 128 en 122). No es una propiedad del algoritmo y no se cita como resultado.","balanceo: SMOTE en 7 semilla(s) · class_weight en 3 semilla(s) | config_ganadora: {'clf__max_depth': 20, 'clf__min_samples_leaf': 1} en 4 semilla(s) · {'max_depth': 20, 'min_samples_leaf': 1} en 2 semilla(s) · {'clf__max_depth': 10, 'clf__min_samples_leaf': 5} en 2 semilla(s) · {'clf__max_depth': 10, 'clf__min_samples_leaf': 1} en 1 semilla(s) · {'max_depth': 10, 'min_samples_leaf': 1} en 1 semilla(s)",df30cb2,6bb224c-sucio,2026-08-14T15:15:13
metricas_firmas_semillas.csv,dispersion_de_maquina,54,DecisionTree,tiempo_inferencia_s,10,0.002,0.0,0.002,0.002,,,,,1 2 3 4 5 6 7 8 9 10,multiclase 4 categorías de ataque sobre los ataques de D2 de tipo conocido,"wall-clock en máquina no dedicada: su sd mide CARGA DE MÁQUINA y no el algoritmo. Medido en T1: el Autoencoder de 54 features pasó de 37,71 s a 181,91 s entre dos corridas (4,8x) con calidad idéntica al bit y con el recuento de épocas determinista (162 en 54 y 128 en 122). No es una propiedad del algoritmo y no se cita como resultado.","balanceo: SMOTE en 7 semilla(s) · class_weight en 3 semilla(s) | config_ganadora: {'clf__max_depth': 20, 'clf__min_samples_leaf': 1} en 4 semilla(s) · {'max_depth': 20, 'min_samples_leaf': 1} en 2 semilla(s) · {'clf__max_depth': 10, 'clf__min_samples_leaf': 5} en 2 semilla(s) · {'clf__max_depth': 10, 'clf__min_samples_leaf': 1} en 1 semilla(s) · {'max_depth': 10, 'min_samples_leaf': 1} en 1 semilla(s)",df30cb2,6bb224c-sucio,2026-08-14T15:15:13
metricas_firmas_semillas.csv,dispersion_de_maquina,54,DecisionTree,tiempo_s,10,12.851,7.426,2.04,17.73,,,,,1 2 3 4 5 6 7 8 9 10,multiclase 4 categorías de ataque sobre los ataques de D2 de tipo conocido,"wall-clock en máquina no dedicada: su sd mide CARGA DE MÁQUINA y no el algoritmo. Medido en T1: el Autoencoder de 54 features pasó de 37,71 s a 181,91 s entre dos corridas (4,8x) con calidad idéntica al bit y con el recuento de épocas determinista (162 en 54 y 128 en 122). No es una propiedad del algoritmo y no se cita como resultado.","balanceo: SMOTE en 7 semilla(s) · class_weight en 3 semilla(s) | config_ganadora: {'clf__max_depth': 20, 'clf__min_samples_leaf': 1} en 4 semilla(s) · {'max_depth': 20, 'min_samples_leaf': 1} en 2 semilla(s) · {'clf__max_depth': 10, 'clf__min_samples_leaf': 5} en 2 semilla(s) · {'clf__max_depth': 10, 'clf__min_samples_leaf': 1} en 1 semilla(s) · {'max_depth': 10, 'min_samples_leaf': 1} en 1 semilla(s)",df30cb2,6bb224c-sucio,2026-08-14T15:15:13
metricas_firmas_semillas.csv,dispersion_de_maquina,54,HistGradientBoosting,flujos_por_segundo,10,158198.74,74244.33,71105.9,299890.7,,,,,1 2 3 4 5 6 7 8 9 10,multiclase 4 categorías de ataque sobre los ataques de D2 de tipo conocido,"wall-clock en máquina no dedicada: su sd mide CARGA DE MÁQUINA y no el algoritmo. Medido en T1: el Autoencoder de 54 features pasó de 37,71 s a 181,91 s entre dos corridas (4,8x) con calidad idéntica al bit y con el recuento de épocas determinista (162 en 54 y 128 en 122). No es una propiedad del algoritmo y no se cita como resultado.","config_ganadora: {'clf__learning_rate': 0.05, 'clf__max_iter': 300} en 5 semilla(s) · {'clf__learning_rate': 0.1, 'clf__max_iter': 100} en 3 semilla(s) · {'clf__learning_rate': 0.05, 'clf__max_iter': 100} en 2 semilla(s)",df30cb2,6bb224c-sucio,2026-08-14T15:15:13
metricas_firmas_semillas.csv,dispersion_de_maquina,54,HistGradientBoosting,latencia_ms_por_flujo,10,0.0076,0.0034,0.0033,0.0141,,,,,1 2 3 4 5 6 7 8 9 10,multiclase 4 categorías de ataque sobre los ataques de D2 de tipo conocido,"wall-clock en máquina no dedicada: su sd mide CARGA DE MÁQUINA y no el algoritmo. Medido en T1: el Autoencoder de 54 features pasó de 37,71 s a 181,91 s entre dos corridas (4,8x) con calidad idéntica al bit y con el recuento de épocas determinista (162 en 54 y 128 en 122). No es una propiedad del algoritmo y no se cita como resultado.","config_ganadora: {'clf__learning_rate': 0.05, 'clf__max_iter': 300} en 5 semilla(s) · {'clf__learning_rate': 0.1, 'clf__max_iter': 100} en 3 semilla(s) · {'clf__learning_rate': 0.05, 'clf__max_iter': 100} en 2 semilla(s)",df30cb2,6bb224c-sucio,2026-08-14T15:15:13
metricas_firmas_semillas.csv,dispersion_de_maquina,54,HistGradientBoosting,tiempo_entrenamiento_s,10,69.4763,3.9821,64.733,79.008,,,,,1 2 3 4 5 6 7 8 9 10,multiclase 4 categorías de ataque sobre los ataques de D2 de tipo conocido,"wall-clock en máquina no dedicada: su sd mide CARGA DE MÁQUINA y no el algoritmo. Medido en T1: el Autoencoder de 54 features pasó de 37,71 s a 181,91 s entre dos corridas (4,8x) con calidad idéntica al bit y con el recuento de épocas determinista (162 en 54 y 128 en 122). No es una propiedad del algoritmo y no se cita como resultado.","config_ganadora: {'clf__learning_rate': 0.05, 'clf__max_iter': 300} en 5 semilla(s) · {'clf__learning_rate': 0.1, 'clf__max_iter': 100} en 3 semilla(s) · {'clf__learning_rate': 0.05, 'clf__max_iter': 100} en 2 semilla(s)",df30cb2,6bb224c-sucio,2026-08-14T15:15:13
metricas_firmas_semillas.csv,dispersion_de_maquina,54,HistGradientBoosting,tiempo_inferencia_s,10,0.0693,0.0311,0.03,0.128,,,,,1 2 3 4 5 6 7 8 9 10,multiclase 4 categorías de ataque sobre los ataques de D2 de tipo conocido,"wall-clock en máquina no dedicada: su sd mide CARGA DE MÁQUINA y no el algoritmo. Medido en T1: el Autoencoder de 54 features pasó de 37,71 s a 181,91 s entre dos corridas (4,8x) con calidad idéntica al bit y con el recuento de épocas determinista (162 en 54 y 128 en 122). No es una propiedad del algoritmo y no se cita como resultado.","config_ganadora: {'clf__learning_rate': 0.05, 'clf__max_iter': 300} en 5 semilla(s) · {'clf__learning_rate': 0.1, 'clf__max_iter': 100} en 3 semilla(s) · {'clf__learning_rate': 0.05, 'clf__max_iter': 100} en 2 semilla(s)",df30cb2,6bb224c-sucio,2026-08-14T15:15:13
metricas_firmas_semillas.csv,dispersion_de_maquina,54,HistGradientBoosting,tiempo_s,10,69.905,3.9838,65.16,79.37,,,,,1 2 3 4 5 6 7 8 9 10,multiclase 4 categorías de ataque sobre los ataques de D2 de tipo conocido,"wall-clock en máquina no dedicada: su sd mide CARGA DE MÁQUINA y no el algoritmo. Medido en T1: el Autoencoder de 54 features pasó de 37,71 s a 181,91 s entre dos corridas (4,8x) con calidad idéntica al bit y con el recuento de épocas determinista (162 en 54 y 128 en 122). No es una propiedad del algoritmo y no se cita como resultado.","config_ganadora: {'clf__learning_rate': 0.05, 'clf__max_iter': 300} en 5 semilla(s) · {'clf__learning_rate': 0.1, 'clf__max_iter': 100} en 3 semilla(s) · {'clf__learning_rate': 0.05, 'clf__max_iter': 100} en 2 semilla(s)",df30cb2,6bb224c-sucio,2026-08-14T15:15:13
metricas_firmas_semillas.csv,dispersion_de_maquina,54,KNN,flujos_por_segundo,10,5440.48,243.4515,5076.1,5976.4,,,,,1 2 3 4 5 6 7 8 9 10,multiclase 4 categorías de ataque sobre los ataques de D2 de tipo conocido,"wall-clock en máquina no dedicada: su sd mide CARGA DE MÁQUINA y no el algoritmo. Medido en T1: el Autoencoder de 54 features pasó de 37,71 s a 181,91 s entre dos corridas (4,8x) con calidad idéntica al bit y con el recuento de épocas determinista (162 en 54 y 128 en 122). No es una propiedad del algoritmo y no se cita como resultado.","config_ganadora: {'clf__n_neighbors': 3, 'clf__weights': 'distance'} en 4 semilla(s) · {'clf__n_neighbors': 3, 'clf__weights': 'uniform'} en 2 semilla(s) · {'clf__n_neighbors': 5, 'clf__weights': 'distance'} en 2 semilla(s) · {'clf__n_neighbors': 11, 'clf__weights': 'uniform'} en 1 semilla(s) · {'clf__n_neighbors': 11, 'clf__weights': 'distance'} en 1 semilla(s)",df30cb2,6bb224c-sucio,2026-08-14T15:15:13
metricas_firmas_semillas.csv,dispersion_de_maquina,54,KNN,latencia_ms_por_flujo,10,0.1841,0.008,0.1673,0.197,,,,,1 2 3 4 5 6 7 8 9 10,multiclase 4 categorías de ataque sobre los ataques de D2 de tipo conocido,"wall-clock en máquina no dedicada: su sd mide CARGA DE MÁQUINA y no el algoritmo. Medido en T1: el Autoencoder de 54 features pasó de 37,71 s a 181,91 s entre dos corridas (4,8x) con calidad idéntica al bit y con el recuento de épocas determinista (162 en 54 y 128 en 122). No es una propiedad del algoritmo y no se cita como resultado.","config_ganadora: {'clf__n_neighbors': 3, 'clf__weights': 'distance'} en 4 semilla(s) · {'clf__n_neighbors': 3, 'clf__weights': 'uniform'} en 2 semilla(s) · {'clf__n_neighbors': 5, 'clf__weights': 'distance'} en 2 semilla(s) · {'clf__n_neighbors': 11, 'clf__weights': 'uniform'} en 1 semilla(s) · {'clf__n_neighbors': 11, 'clf__weights': 'distance'} en 1 semilla(s)",df30cb2,6bb224c-sucio,2026-08-14T15:15:13
metricas_firmas_semillas.csv,dispersion_de_maquina,54,KNN,tiempo_entrenamiento_s,10,49.6723,0.9327,48.773,51.608,,,,,1 2 3 4 5 6 7 8 9 10,multiclase 4 categorías de ataque sobre los ataques de D2 de tipo conocido,"wall-clock en máquina no dedicada: su sd mide CARGA DE MÁQUINA y no el algoritmo. Medido en T1: el Autoencoder de 54 features pasó de 37,71 s a 181,91 s entre dos corridas (4,8x) con calidad idéntica al bit y con el recuento de épocas determinista (162 en 54 y 128 en 122). No es una propiedad del algoritmo y no se cita como resultado.","config_ganadora: {'clf__n_neighbors': 3, 'clf__weights': 'distance'} en 4 semilla(s) · {'clf__n_neighbors': 3, 'clf__weights': 'uniform'} en 2 semilla(s) · {'clf__n_neighbors': 5, 'clf__weights': 'distance'} en 2 semilla(s) · {'clf__n_neighbors': 11, 'clf__weights': 'uniform'} en 1 semilla(s) · {'clf__n_neighbors': 11, 'clf__weights': 'distance'} en 1 semilla(s)",df30cb2,6bb224c-sucio,2026-08-14T15:15:13
metricas_firmas_semillas.csv,dispersion_de_maquina,54,KNN,tiempo_inferencia_s,10,1.6725,0.0728,1.52,1.789,,,,,1 2 3 4 5 6 7 8 9 10,multiclase 4 categorías de ataque sobre los ataques de D2 de tipo conocido,"wall-clock en máquina no dedicada: su sd mide CARGA DE MÁQUINA y no el algoritmo. Medido en T1: el Autoencoder de 54 features pasó de 37,71 s a 181,91 s entre dos corridas (4,8x) con calidad idéntica al bit y con el recuento de épocas determinista (162 en 54 y 128 en 122). No es una propiedad del algoritmo y no se cita como resultado.","config_ganadora: {'clf__n_neighbors': 3, 'clf__weights': 'distance'} en 4 semilla(s) · {'clf__n_neighbors': 3, 'clf__weights': 'uniform'} en 2 semilla(s) · {'clf__n_neighbors': 5, 'clf__weights': 'distance'} en 2 semilla(s) · {'clf__n_neighbors': 11, 'clf__weights': 'uniform'} en 1 semilla(s) · {'clf__n_neighbors': 11, 'clf__weights': 'distance'} en 1 semilla(s)",df30cb2,6bb224c-sucio,2026-08-14T15:15:13
metricas_firmas_semillas.csv,dispersion_de_maquina,54,KNN,tiempo_s,10,51.69,0.9371,50.78,53.73,,,,,1 2 3 4 5 6 7 8 9 10,multiclase 4 categorías de ataque sobre los ataques de D2 de tipo conocido,"wall-clock en máquina no dedicada: su sd mide CARGA DE MÁQUINA y no el algoritmo. Medido en T1: el Autoencoder de 54 features pasó de 37,71 s a 181,91 s entre dos corridas (4,8x) con calidad idéntica al bit y con el recuento de épocas determinista (162 en 54 y 128 en 122). No es una propiedad del algoritmo y no se cita como resultado.","config_ganadora: {'clf__n_neighbors': 3, 'clf__weights': 'distance'} en 4 semilla(s) · {'clf__n_neighbors': 3, 'clf__weights': 'uniform'} en 2 semilla(s) · {'clf__n_neighbors': 5, 'clf__weights': 'distance'} en 2 semilla(s) · {'clf__n_neighbors': 11, 'clf__weights': 'uniform'} en 1 semilla(s) · {'clf__n_neighbors': 11, 'clf__weights': 'distance'} en 1 semilla(s)",df30cb2,6bb224c-sucio,2026-08-14T15:15:13
